additive_energy,additive_energy_fraction,additive_is_dominant,case_id,channel,checkpoint,edge,environment_dominant_occupancy,module_dominant_occupancy,pairwise_abs_mean,pairwise_contribution_fraction,query_dominant_occupancy,query_mean_probability,region,region_scale_x,region_scale_y,region_x,region_y,source_scale_x,source_scale_y,source_x,source_y
,,,0277,unavailable,classic_1000_best,5,0.24479166666666666,0.08333333333333333,5.443197635416823,0.3031700653869372,0.2147216796875,0.20860823625424255,whole,1.811992883682251,1.2602490186691284,2.4214887619018555,2.2307050228118896,2.226755142211914,1.0951390266418457,3.288468360900879,2.5755810737609863
,,,0278,unavailable,classic_1000_best,0,0.046875,0.75,0.8549441153402313,0.04520579351298575,0.1629638671875,0.1471900034887284,whole,2.3828232288360596,0.39675959944725037,7.653761863708496,0.44733041524887085,2.8795201778411865,0.6067647337913513,5.176039695739746,4.378711700439453
,,,0278,unavailable,classic_1000_best,1,0.3020833333333333,0.16666666666666666,5.432324983733224,0.28723814469715414,0.207275390625,0.21215090791736524,whole,2.684772491455078,0.9913220405578613,7.458818435668945,3.8914570808410645,2.88103985786438,0.6148448586463928,5.33909273147583,4.368664264678955
,,,0278,unavailable,classic_1000_best,2,0.078125,0.08333333333333333,4.17714267266615,0.2208694647365117,0.1717529296875,0.1509000632345234,whole,2.0447213649749756,0.6429288983345032,9.726001739501953,5.1862711906433105,3.046215534210205,0.5402438044548035,5.131237983703613,4.512446403503418
,,,0278,unavailable,classic_1000_best,3,0.078125,0.0,4.901302759692612,0.2591599573863575,0.12158203125,0.15418523267670553,whole,2.5878658294677734,0.8328184485435486,3.2387542724609375,5.141054630279541,2.780745267868042,0.5917844176292419,4.687318325042725,4.38074254989624
,,,0278,unavailable,classic_1000_best,4,0.16666666666666666,0.0,0.8723804115666098,0.04612775039028087,0.1439208984375,0.14275581363903558,whole,2.115062713623047,0.8749999403953552,8.223796844482422,1.5055806636810303,2.9086754322052,0.6117954850196838,5.443136692047119,4.386128902435303
,,,0278,unavailable,classic_1000_best,5,0.328125,0.0,2.6741737929684177,0.14139888927671004,0.1925048828125,0.19281797904364187,whole,2.2462661266326904,1.2723743915557861,2.9978091716766357,2.240593433380127,2.730893850326538,0.6146673560142517,4.820125102996826,4.3180832862854
,,,0279,unavailable,classic_1000_best,0,0.041666666666666664,0.75,1.070854995748391,0.06372482776590117,0.1666259765625,0.15663393519411856,whole,2.389237642288208,0.3838604986667633,7.619810581207275,0.44164401292800903,2.021505832672119,0.5969707369804382,5.590202808380127,2.4524166584014893
,,,0279,unavailable,classic_1000_best,1,0.3020833333333333,0.16666666666666666,4.746151132978639,0.28243568429040955,0.202880859375,0.20664063796586835,whole,2.6973178386688232,0.9872464537620544,7.458926200866699,3.9022092819213867,2.1151585578918457,0.6081345677375793,5.9961724281311035,2.6210405826568604
,,,0279,unavailable,classic_1000_best,2,0.07291666666666667,0.0,0.6657346755341678,0.03961678070760093,0.1806640625,0.14866717784619188,whole,2.007746696472168,0.6348796486854553,9.775840759277344,5.1915178298950195,2.0691866874694824,0.6213896870613098,5.857995986938477,2.6562399864196777
,,,0279,unavailable,classic_1000_best,3,0.08333333333333333,0.0,1.943816494959833,0.11567333751220367,0.109375,0.13685897893809293,whole,2.6537399291992188,0.8277183175086975,3.342759370803833,5.15312385559082,1.9659639596939087,0.6413124203681946,5.593011379241943,2.667515277862549
,,,0279,unavailable,classic_1000_best,4,0.171875,0.08333333333333333,3.8353156715720615,0.22823335705501696,0.1624755859375,0.16052990998580474,whole,2.118088960647583,0.8750672936439514,8.22513484954834,1.498122215270996,2.1487128734588623,0.5761755108833313,5.992271900177002,2.4815115928649902
,,,0279,unavailable,classic_1000_best,5,0.328125,0.0,4.542487798643151,0.27031601266886773,0.177978515625,0.19066936006992363,whole,2.264465808868408,1.2757408618927002,3.017368793487549,2.2500715255737305,2.003215789794922,0.6244957447052002,5.60300874710083,2.5440242290496826
,,,0280,unavailable,classic_1000_best,0,0.046875,0.75,1.2558717636844676,0.06369815562259167,0.161865234375,0.15001377040583613,whole,2.386005163192749,0.4100072681903839,7.672367572784424,0.45118609070777893,2.122107744216919,1.3305840492248535,5.9477715492248535,3.208681344985962
,,,0280,unavailable,classic_1000_best,1,0.2916666666666667,0.16666666666666666,4.736034187203131,0.24021293528036866,0.2183837890625,0.2152611299476313,whole,2.711277484893799,0.9700450301170349,7.427464008331299,3.9242544174194336,2.336024522781372,1.2312431335449219,5.39625883102417,3.6028692722320557
,,,0280,unavailable,classic_1000_best,2,0.07291666666666667,0.0,3.424280764662285,0.1736804468021364,0.1888427734375,0.15865530967020425,whole,2.074491024017334,0.61525958776474,9.724174499511719,5.201269626617432,2.404799222946167,1.0394095182418823,4.949011325836182,3.9232327938079834
,,,0280,unavailable,classic_1000_best,3,0.08854166666666667,0.0,4.73543262520343,0.24018242389299485,0.115966796875,0.15035898558789002,whole,2.6128926277160645,0.8136357069015503,3.2770888805389404,5.145320415496826,2.439047336578369,1.1147147417068481,4.893815040588379,3.7934274673461914
,,,0280,unavailable,classic_1000_best,4,0.171875,0.08333333333333333,2.9543536016926737,0.14984561396036392,0.1363525390625,0.1387446032005038,whole,2.12100887298584,0.8837475776672363,8.220233917236328,1.5258469581604004,2.135333299636841,1.3298701047897339,5.9389848709106445,3.1748361587524414
