case_id,channel,checkpoint,normalized_mse,normalized_sse,normalized_target_ss,physical_mse,physical_sse,physical_target_ss,region,value_count
0278,v,run1000_best,0.00010071290314866673,0.8036889671263605,4245.279878344962,6.138409806975559e-08,0.0004898451025966495,2.5878550009046872,fluid,7980
0278,p,run1000_best,0.0007563871098652872,6.035969136724992,3674.2359880450163,1.0156461682243756e-05,0.08104856422430518,41.960718924176156,fluid,7980
0278,omega,run1000_best,0.00019905140868395986,1.5884302412979996,7139.840197710695,8.608274663693834e-05,0.686940318162768,3087.740330904354,fluid,7980
0278,temperature,run1000_best,0.0006336553264914558,5.056569505401818,4010.7165954854927,0.03394635180340753,270.8918873911921,302920.15608513635,fluid,7980
0278,__all__,run1000_best,0.0004082904624517545,16.290789451825006,28359.36314422403,0.006824442312754254,272.29524827889475,312567.00403450226,fluid,39900
0278,u,run1000_best,8.757143260027166e-05,0.027672572701685844,166.9188202420619,1.981289948387999e-05,0.006260876236906077,83.031702868348,near_interface_fluid,316
0278,v,run1000_best,0.0007840932265021607,0.24777345957468278,2528.2895760286224,4.779016938324474e-07,0.00015101693525105338,1.5410965048243734,near_interface_fluid,316
0278,p,run1000_best,0.0006900935591627098,0.21806956469541627,1394.5881663063767,9.266295831479673e-06,0.002928149482747577,22.439737633141846,near_interface_fluid,316
0278,omega,run1000_best,0.0008160489391209341,0.2578714647622152,1529.2981743691812,0.00035291255952920616,0.11152036881122915,661.3077005070564,near_interface_fluid,316
0278,temperature,run1000_best,0.0010572829086153582,0.3341013991224532,202.82019681144783,0.05664103914685334,17.898568370405656,26371.63912012473,near_interface_fluid,316
0278,__all__,run1000_best,0.0006870180132002869,1.0854884608564532,5821.91493375769,0.011404701760678346,18.019428781871788,27139.95935763811,near_interface_fluid,1580
0278,u,run1000_best,0.0003694085763000042,2.2581946269219255,7534.9486883684685,8.35780103533985e-05,0.510912377290325,5243.27888014123,far_field_fluid,6113
0278,v,run1000_best,2.3921147556469698e-05,0.14622997501269927,0.04088950311967929,1.457984045509025e-08,8.912656470196669e-05,2.4521344420501144e-05,far_field_fluid,6113
0278,p,run1000_best,0.0007782030272472423,4.757155105562393,1095.607137316746,1.0449396841441706e-05,0.06387716289173315,5.089940613554309,far_field_fluid,6113
0278,omega,run1000_best,0.00015305273800831547,0.9356113874448324,3977.9349053446967,6.618994141969032e-05,0.4046191118985669,1720.6412236574106,far_field_fluid,6113
0278,temperature,run1000_best,0.0006277459105749016,3.8374107513443736,2898.191378374462,0.03362977123534995,205.57879156169426,174880.92461272946,far_field_fluid,6113
0278,__all__,run1000_best,0.00039046627993738665,11.934601846286222,15506.722998907493,0.006758000632760989,206.55828934033963,181849.934681663,far_field_fluid,30565
0279,u,run1000_best,0.030779706265282394,252.14735372519337,7937.650754411441,0.006963854919218941,57.04789949824156,5739.342484754415,whole,8192
0279,v,run1000_best,0.13968236488042884,1144.277933100473,4832.802021533308,8.513582424663928e-05,0.6974326722284689,2.945454125903505,whole,8192
0279,p,run1000_best,0.006957444809784481,56.99538788175447,5183.481823035379,9.342178320738726e-05,0.7653112480349165,65.49839704457676,whole,8192
0279,omega,run1000_best,0.2207323898414087,1808.23973758082,7600.2033251315515,0.09545900418552858,782.0001622878501,3286.8155123135175,whole,8192
0279,temperature,run1000_best,0.0029973948443123384,24.554658564606676,3399.389485733658,0.1605772332961854,1315.4486951623508,174923.4405263124,whole,8192
0279,__all__,run1000_best,0.08022986012824336,3286.215070852848,28953.527409845345,0.052635730001677386,2155.9595008687056,184018.0423745508,whole,40960
0279,u,run1000_best,0.00017599645557770443,1.403395736776615,7542.533321737007,3.981888915855244e-05,0.31751582215029717,5739.342484754415,fluid,7974
0279,v,run1000_best,0.00013665765682414004,1.0897081555156927,4832.801892783524,8.329227195382838e-08,0.0006641725765598274,2.9454541259035047,fluid,7974
0279,p,run1000_best,0.00017008416501379758,1.3562511318200219,3816.9419361037817,2.2838215522291634e-06,0.018211193057475348,43.12625982865527,fluid,7974
0279,omega,run1000_best,0.0001618077649523555,1.2902551177300827,7600.203311503814,6.997617405415601e-05,0.55799001190784,3286.8155123135175,fluid,7974
0279,temperature,run1000_best,0.0001968131458098356,1.569388024687629,3230.3733655262868,0.01054372808511505,84.0756877507074,151797.89127925836,fluid,7974
0279,__all__,run1000_best,0.0001682718376355666,6.708998166530041,27022.853827654413,0.002131178052430388,84.97006895039956,160870.12099028088,fluid,39870
0279,u,run1000_best,0.0001541614964852989,0.04732757942098677,75.06855541983528,3.487877178657208e-05,0.010707782938477628,143.24244913076134,near_interface_fluid,307
0279,v,run1000_best,0.0008305705822174204,0.25498516874074806,3061.6300714179374,5.062293618123286e-07,0.0001554124140763849,1.8660157921470817,near_interface_fluid,307
0279,p,run1000_best,0.0005815228582666409,0.17852751748785878,1369.8480561312958,7.80845933359503e-06,0.002397197015413674,22.038968521764797,near_interface_fluid,307
0279,omega,run1000_best,0.0007631108872301405,0.23427504237965313,2401.9563833095417,0.0003300184726534576,0.1013156711046115,1038.7876170594468,near_interface_fluid,307
0279,temperature,run1000_best,0.0009146195493670075,0.2807882016556713,138.45283520379644,0.04899823882044327,15.042459317876084,13974.383516029277,near_interface_fluid,307
0279,__all__,run1000_best,0.0006487970747133016,0.995903509684918,7046.955901482407,0.009874290150715741,15.157035381348663,15180.318566533399,near_interface_fluid,1535
0279,u,run1000_best,0.00015940209539869326,0.9921186417614669,6376.198569650708,3.6064443496215825e-05,0.22446509632044728,4237.105292476709,far_field_fluid,6224
0279,v,run1000_best,1.943964768424049e-05,0.12099236718671282,0.043713885503783675,1.1848384696033958e-08,7.374434634811535e-05,2.3779192628484904e-05,far_field_fluid,6224
0279,p,run1000_best,0.00011170780541152195,0.6952693808813126,1200.5060750419989,1.49996714407026e-06,0.009335795504693298,6.087212017155261,far_field_fluid,6224
0279,omega,run1000_best,0.00011835416515469808,0.7366363239228408,4085.9341143991846,5.118402617800087e-05,0.3185693789318774,1766.9004327689463,far_field_fluid,6224
0279,temperature,run1000_best,0.000142487317924694,0.8868410667632955,2557.8536168743613,0.007633370211894212,47.51009619882957,90931.2576647604,far_field_fluid,6224
0279,__all__,run1000_best,0.00011027820631476954,3.431857780515628,14220.536089851757,0.0015444260994194393,48.06254021393295,96941.35062580238,far_field_fluid,31120
0280,u,run1000_best,0.01942846037780871,159.15794741500895,9842.859589019012,0.004395655466547061,36.00920958195352,6478.793067108489,whole,8192
0280,v,run1000_best,0.11525418430861246,944.1622778561533,4506.855099036935,7.02469480063064e-05,0.575462998067662,2.747054678566565,whole,8192
0280,p,run1000_best,0.008464469722975175,69.34093597061263,5302.649486115239,0.00011365750021418248,0.9310822417545829,64.00449216947133,whole,8192
0280,omega,run1000_best,0.14014806803826763,1148.0929733694884,7586.2085661193105,0.06060911402775364,496.5098621153578,3280.7722878689774,whole,8192
0280,temperature,run1000_best,0.0036845329575009057,30.18369398784742,3473.8806660415958,0.19738877595558357,1617.0088526281406,256807.5995301957,whole,8192
0280,__all__,run1000_best,0.05739594308103298,2350.9378285991106,30712.45340633209,0.052515489979620945,2151.034469565274,266633.9164320212,whole,40960
0280,u,run1000_best,0.00016169272963197402,1.2896612115446247,9451.367086919574,3.658270727712311e-05,0.2917836732423339,6478.793067108488,fluid,7976
0280,v,run1000_best,6.481455391794465e-05,0.5169608820495266,4506.854971468341,3.950420692820821e-08,0.0003150855544593887,2.747054678566565,fluid,7976
0280,p,run1000_best,0.0008257447802888676,6.586140367584008,3939.0820159172354,1.1087767768834756e-05,0.08843603572422601,41.5677471615832,fluid,7976
0280,omega,run1000_best,0.00028528328062960164,2.2754194463017026,7586.208552616596,0.00012337498602320174,0.984038888521057,3280.7722878689774,fluid,7976
0280,temperature,run1000_best,0.00038416573576069245,3.064105908427283,3258.8576257296163,0.020580625249324757,164.15106698861428,227492.3276925807,fluid,7976
0280,__all__,run1000_best,0.0003443402160458161,13.732287815907146,28742.370252651363,0.004150342042920169,165.51564067165634,237296.20784939834,fluid,39880
0280,u,run1000_best,6.882157389408732e-05,0.02126586633327298,107.91376528605993,1.5570762188628633e-05,0.004811365516286248,91.3345490833857,near_interface_fluid,309
0280,v,run1000_best,0.0005136252319618589,0.1587101966762144,2700.638217286659,3.1305256969605066e-07,9.673324403607966e-05,1.6460819220629896,near_interface_fluid,309
